City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
583,Rawlins,US,2021-12-13 03:45:16,41.7911,-107.2387,35.82,47,1,17.27
584,Goure,NE,2021-12-13 03:45:16,13.9835,10.2704,63.48,13,32,9.33
585,Kirkwall,GB,2021-12-13 03:45:17,58.9848,-2.9587,46.45,71,90,34.52
586,Balkanabat,TM,2021-12-13 03:45:17,39.5108,54.3671,40.46,80,3,2.75
587,Sitangkai,PH,2021-12-13 03:45:17,4.6628,119.3928,82.22,77,99,3.56
588,Yarmouth,US,2021-12-13 03:45:18,41.7057,-70.2286,44.04,56,1,8.05
589,Mandali,IQ,2021-12-13 03:45:18,33.7499,45.5541,55.96,24,100,4.7
590,Houma,US,2021-12-13 03:41:52,29.5958,-90.7195,55.98,84,2,5.75
591,Georgiyevka,KZ,2021-12-13 03:45:18,43.0369,74.7114,28.44,93,84,4.47
592,Fairbanks,US,2021-12-13 03:43:31,64.8378,-147.7164,-11.78,69,40,0.0
593,Yeniseysk,RU,2021-12-13 03:46:19,58.4497,92.1703,-8.54,98,99,1.25
594,Saurimo,AO,2021-12-13 03:46:19,-9.6608,20.3916,64.27,98,100,1.68
595,Gudari,IN,2021-12-13 03:46:19,19.35,83.7833,74.16,70,86,0.81
596,Carlyle,US,2021-12-13 03:45:50,38.6103,-89.3726,42.28,71,0,4.0
597,Lumby,CA,2021-12-13 03:46:19,50.2498,-118.969,29.25,74,83,4.61
598,Alexandria,EG,2021-12-13 03:41:40,31.2156,29.9553,61.34,82,40,3.44
599,Ahuimanu,US,2021-12-13 03:46:20,21.4447,-157.8378,78.51,72,75,11.5
600,Hengshui,CN,2021-12-13 03:46:20,37.7322,115.7011,40.51,32,0,10.69
601,Dongsheng,CN,2021-12-13 03:46:20,39.8161,109.9776,24.96,48,0,13.69
602,Luanda,AO,2021-12-13 03:46:21,-8.8368,13.2343,78.8,89,75,8.05
603,Wanning,CN,2021-12-13 03:46:21,18.8003,110.3967,72.64,75,84,17.25
604,Paonta Sahib,IN,2021-12-13 03:46:21,30.45,77.6167,61.7,30,100,0.51
605,Aykhal,RU,2021-12-13 03:44:24,66.0,111.5,-49.59,99,80,5.7
606,Toalmas,HU,2021-12-13 03:46:22,47.5078,19.6666,33.66,83,100,5.95
607,Taoudenni,ML,2021-12-13 03:46:22,22.6783,-3.9836,62.83,29,20,12.33
608,Kadnikov,RU,2021-12-13 03:46:22,59.5022,40.338,24.21,96,100,8.46
609,Japura,ID,2021-12-13 03:46:22,-0.3167,102.35,83.28,75,98,4.29
610,Srandakan,ID,2021-12-13 03:46:23,-7.9386,110.2506,79.74,63,53,7.76
611,San Rafael,AR,2021-12-13 03:46:23,-34.6177,-68.3301,64.17,43,2,4.43
612,Touros,BR,2021-12-13 03:46:23,-5.1989,-35.4608,81.5,76,48,13.56
613,Vidalia,US,2021-12-13 03:46:24,32.2177,-82.4135,46.51,81,1,4.61
614,Nagato,JP,2021-12-13 03:46:24,34.3833,131.2,51.75,67,96,10.85
615,Elesbao Veloso,BR,2021-12-13 03:46:24,-6.2019,-42.1403,81.16,52,98,2.35
616,Mandalgovi,MN,2021-12-13 03:46:24,45.7625,106.2708,16.95,35,0,18.1
617,Rovenki,UA,2021-12-13 03:46:25,48.0833,39.3776,30.25,62,100,17.78
618,San Quintin,MX,2021-12-13 03:44:14,30.4833,-115.95,50.43,79,1,2.13
619,Zhangye,CN,2021-12-13 03:46:25,38.9342,100.4517,25.23,32,0,2.01
620,Catabola,AO,2021-12-13 03:46:25,-12.15,17.2833,60.06,98,100,1.41
621,Guayaramerin,BO,2021-12-13 03:46:26,-10.8368,-65.3614,74.64,95,100,3.53
622,Canita,PA,2021-12-13 03:46:26,9.2097,-78.8811,77.74,96,95,2.73
623,Lakes Entrance,AU,2021-12-13 03:46:26,-37.8811,147.981,84.58,64,0,12.06
624,Baikunthpur,IN,2021-12-13 03:46:26,23.25,82.55,64.44,38,24,0.54
625,Bassar,TG,2021-12-13 03:46:27,9.25,0.7833,70.66,28,99,3.09
626,Tagab,AF,2021-12-13 03:46:27,34.855,69.6492,45.23,21,86,1.59
627,Christchurch,NZ,2021-12-13 03:46:27,-43.5333,172.6333,66.47,76,90,5.99
628,Prince Rupert,CA,2021-12-13 03:46:28,54.3161,-130.3201,37.09,73,1,9.22
629,Port Hardy,CA,2021-12-13 03:46:28,50.6996,-127.4199,39.2,100,75,6.91
630,Dinguiraye,GN,2021-12-13 03:46:28,11.3,-10.7167,68.38,22,69,2.98
631,Zheleznodorozhnyy,RU,2021-12-13 03:46:29,55.7503,38.0042,25.36,91,100,8.61
632,Itoman,JP,2021-12-13 03:46:29,26.1247,127.6694,68.02,72,75,25.32
633,Sur,OM,2021-12-13 03:45:08,22.5667,59.5289,73.89,57,22,8.55
634,Mizdah,LY,2021-12-13 03:46:29,31.4451,12.9801,46.04,77,91,6.85
635,Trindade,BR,2021-12-13 03:42:20,-16.6494,-49.4889,73.15,96,100,3.65
636,Zalantun,CN,2021-12-13 03:46:30,48.0,122.7167,15.78,58,39,2.24
637,Windhoek,NA,2021-12-13 03:46:30,-22.5594,17.0832,65.1,39,5,0.0
638,Miraflores,MX,2021-12-13 03:46:30,19.2167,-98.8083,60.87,69,32,1.32
639,Omsukchan,RU,2021-12-13 03:47:30,62.5333,155.8,-6.43,98,100,8.57
640,Kaoma,ZM,2021-12-13 03:47:31,-14.7833,24.8,69.04,58,95,2.8
641,Alvorada,BR,2021-12-13 03:45:21,-12.48,-49.1247,73.09,95,100,0.98
642,Bodden Town,KY,2021-12-13 03:42:49,19.2833,-81.25,80.6,87,0,1.99
643,Manono,CD,2021-12-13 03:47:31,-7.3,27.4167,67.91,96,100,2.98
644,Buenavista,PH,2021-12-13 03:47:31,8.9769,125.4089,85.08,68,87,3.38
645,Upington,ZA,2021-12-13 03:47:32,-28.4478,21.2561,73.78,56,0,5.75
646,Sola,VU,2021-12-13 03:47:32,-13.8833,167.55,82.6,78,99,15.7
647,Waingapu,ID,2021-12-13 03:47:32,-9.6567,120.2641,87.93,63,69,6.76
648,Tuy Hoa,VN,2021-12-13 03:47:33,13.0833,109.3,75.06,88,96,19.86
649,Darhan,MN,2021-12-13 03:47:33,49.4867,105.9228,8.35,80,20,2.26
650,Rangapara,IN,2021-12-13 03:47:33,26.8167,92.65,70.66,50,0,5.66
651,Tucuman,AR,2021-12-13 03:47:33,-26.8241,-65.2226,73.4,94,75,0.0
652,Weatherford,US,2021-12-13 03:47:34,32.7593,-97.7972,50.11,50,0,1.99
653,Kajiado,KE,2021-12-13 03:47:34,-1.8524,36.7768,58.24,92,81,6.64
654,Pangoa,PE,2021-12-13 03:47:34,-12.1167,-73.0,69.46,99,100,2.08
655,Aquiraz,BR,2021-12-13 03:46:03,-3.9014,-38.3911,82.49,82,71,11.41
656,Aklavik,CA,2021-12-13 03:47:35,68.2191,-135.0107,-4.97,89,100,20.6
657,Shaunavon,CA,2021-12-13 03:47:35,49.6501,-108.4181,24.58,78,62,9.44
658,Stornoway,GB,2021-12-13 03:47:35,58.2093,-6.3865,42.93,88,75,5.99
659,Boddam,GB,2021-12-13 03:47:35,57.4667,-1.7833,48.58,70,100,19.6
660,Rantepao,ID,2021-12-13 03:47:36,-2.9701,119.8978,82.49,65,83,2.26
661,Independencia,BR,2021-12-13 03:47:36,-5.3964,-40.3086,78.12,66,85,8.7
662,Otane,NZ,2021-12-13 03:47:36,-39.8833,176.6333,73.38,76,98,7.05
663,Shubarkuduk,KZ,2021-12-13 03:47:36,49.1447,56.4872,16.32,68,0,8.84
664,Asau,RO,2021-12-13 03:42:46,46.4333,26.4,37.4,81,100,2.35
665,Pingliang,CN,2021-12-13 03:47:37,35.5392,106.6861,32.95,66,9,1.48
666,Tynda,RU,2021-12-13 03:47:37,55.1667,124.7167,-5.48,89,100,0.78
667,Samarkand,UZ,2021-12-13 03:47:37,39.6542,66.9597,36.82,93,40,4.61
668,Bluffton,US,2021-12-13 03:47:38,32.2371,-80.8604,51.96,79,1,6.91
669,Baykit,RU,2021-12-13 03:47:38,61.67,96.37,-25.08,99,30,1.63
670,Saint-Gaudens,FR,2021-12-13 03:47:38,43.0833,0.6667,40.51,73,72,6.42
671,Hambantota,LK,2021-12-13 03:47:39,6.1241,81.1185,79.14,100,75,9.22
672,Arkhangelskoye,RU,2021-12-13 03:47:39,55.8549,35.3287,26.83,94,100,8.1
673,Luganville,VU,2021-12-13 03:47:39,-15.5333,167.1667,80.49,88,100,12.5
674,Gigmoto,PH,2021-12-13 03:46:38,13.7796,124.39,80.02,85,79,16.17
675,Bolobo,CD,2021-12-13 03:47:40,-2.1667,16.2333,70.09,93,100,3.58
676,Liverpool,GB,2021-12-13 03:47:39,53.4106,-2.9779,52.77,84,40,1.99
677,Olafsvik,IS,2021-12-13 03:47:40,64.8945,-23.7142,40.46,96,100,17.0
678,Santa Catarina De Tepehuanes,MX,2021-12-13 03:47:40,25.35,-105.7333,52.41,65,96,6.06
679,Mocuba,MZ,2021-12-13 03:47:41,-16.8392,36.9856,80.06,58,2,5.21
680,Baghdad,IQ,2021-12-13 03:45:52,33.3406,44.4009,44.51,70,0,6.91
681,Ust-Kuyga,RU,2021-12-13 03:42:55,70.0167,135.6,-33.0,100,100,2.59
682,Potsdam,DE,2021-12-13 03:47:41,52.3989,13.0657,44.11,98,100,3.91
683,Wajima,JP,2021-12-13 03:48:41,37.4,136.9,39.88,70,75,5.75
684,Goundam,ML,2021-12-13 03:48:42,16.4145,-3.6708,71.13,14,49,8.16
685,Ladario,BR,2021-12-13 03:48:42,-19.0047,-57.6017,73.72,97,100,2.95
686,Colares,PT,2021-12-13 03:48:42,38.7992,-9.4469,56.34,75,5,1.01
687,San Juan Del Sur,NI,2021-12-13 03:48:42,11.2529,-85.8705,77.29,82,38,19.08
688,Amahai,ID,2021-12-13 03:48:43,-3.3333,128.9167,88.32,63,88,5.17
